Date,TAM,TAN,TA1,POM,PON,POX,PRM,PRN,PRX,RR,SA,SD,SLAG
26/04/2002,6.2,3.9,9.3,990.4,984.6,996.6,996.4,990.6,1002.8,-1.0,0.0,-1.0,-1.0
27/04/2002,4.6,2.9,7.6,986.2,983.5,988.7,992.3,989.6,994.8,-1.0,0.0,-1.0,-1.0
28/04/2002,5.3,1.1,9.7,987.3,984.7,989.1,993.3,990.6,995.2,-1.0,0.0,-1.0,0.0
29/04/2002,7.8,5.4,11.1,982.3,978.8,984.5,988.3,984.7,990.5,-1.0,0.0,-1.0,-1.0
30/04/2002,6.0,3.6,9.0,985.6,984.4,987.6,991.6,990.4,993.6,-1.0,0.0,-1.0,-1.0
01/05/2002,6.3,5.3,8.3,986.9,983.9,990.8,992.9,989.9,996.9,-1.0,0.0,-1.0,-1.0
02/05/2002,7.2,5.1,9.5,1002.0,999.0,1004.5,1008.1,1005.1,1010.6,-1.0,0.0,-1.0,-1.0
03/05/2002,7.6,6.3,10.3,1009.4,1007.0,1012.1,1015.5,1013.2,1018.3,-1.0,0.0,-1.0,-1.0
04/05/2002,5.8,1.0,9.3,1014.7,1014.4,1015.2,1020.9,1020.7,1021.4,-1.0,0.0,-1.0,-1.0
05/05/2002,9.0,3.1,13.9,1018.6,1017.4,1019.4,1024.8,1023.7,1025.5,-1.0,0.0,-1.0,-1.0
06/05/2002,11.6,5.0,16.6,1025.1,1024.5,1026.0,1031.2,1030.6,1032.1,-1.0,0.0,-1.0,-1.0
07/05/2002,12.6,5.9,17.8,1022.5,1021.3,1023.5,1028.6,1027.4,1029.7,-1.0,0.0,-1.0,-1.0
08/05/2002,10.2,6.1,14.3,1017.6,1016.0,1018.6,1023.8,1022.1,1024.8,-1.0,0.0,-1.0,-1.0
09/05/2002,14.0,6.1,19.8,1014.5,1013.8,1014.8,1020.5,1019.8,1020.9,-1.0,0.0,-1.0,-1.0
10/05/2002,16.3,10.7,21.7,1008.4,1005.4,1011.4,1014.4,1011.3,1017.5,-1.0,0.0,-1.0,-1.0
11/05/2002,11.6,7.8,19.9,1001.4,1000.5,1001.9,1007.4,1006.4,1008.0,-1.0,0.0,-1.0,-1.0
12/05/2002,8.1,6.1,11.4,1004.7,1002.6,1006.8,1010.8,1008.7,1013.0,-1.0,0.0,-1.0,-1.0
13/05/2002,9.5,4.4,13.9,1008.3,1006.7,1009.2,1014.4,1012.7,1015.3,-1.0,0.0,-1.0,-1.0
14/05/2002,15.0,10.7,19.2,997.4,995.9,999.8,1003.3,1001.9,1005.8,-1.0,0.0,-1.0,-1.0
15/05/2002,9.8,9.3,14.7,1005.7,1002.5,1008.1,1011.8,1008.6,1014.2,-1.0,0.0,-1.0,-1.0
16/05/2002,8.6,7.7,10.3,1007.6,1006.8,1008.3,1013.8,1013.0,1014.5,-1.0,0.0,-1.0,-1.0
17/05/2002,11.1,7.8,14.7,1010.7,1010.3,1011.1,1016.9,1016.4,1017.2,-1.0,0.0,-1.0,-1.0
18/05/2002,11.5,4.9,17.3,1009.1,1008.7,1009.4,1015.2,1014.7,1015.6,-1.0,0.0,-1.0,-1.0
19/05/2002,11.5,5.3,16.2,1007.9,1007.6,1008.0,1013.9,1013.7,1014.0,-1.0,0.0,-1.0,-1.0
20/05/2002,13.4,10.6,17.6,1007.9,1007.1,1008.4,1014.0,1013.1,1014.4,-1.0,0.0,-1.0,-1.0
21/05/2002,17.1,12.5,20.4,1002.6,1001.7,1003.6,1008.5,1007.6,1009.5,-1.0,0.0,-1.0,-1.0
22/05/2002,18.9,15.4,22.4,996.7,995.1,998.4,1002.6,1000.9,1004.3,-1.0,0.0,-1.0,-1.0
23/05/2002,12.4,11.1,21.2,998.1,996.9,998.9,1004.1,1002.9,1004.9,-1.0,0.0,-1.0,-1.0
24/05/2002,13.4,9.6,17.0,995.5,992.5,998.5,1001.5,998.4,1004.5,-1.0,0.0,-1.0,-1.0
25/05/2002,11.5,9.3,15.1,994.1,991.6,996.9,1000.1,997.5,1002.9,-1.0,0.0,-1.0,-1.0
26/05/2002,13.0,9.6,16.8,1004.6,1003.0,1005.9,1010.6,1009.0,1011.9,-1.0,0.0,-1.0,-1.0
27/05/2002,12.6,9.7,17.5,1002.4,1001.4,1002.9,1008.4,1007.3,1009.0,-1.0,0.0,-1.0,-1.0
28/05/2002,13.6,9.8,17.7,1005.1,1004.5,1005.5,1011.1,1010.4,1011.5,-1.0,0.0,-1.0,-1.0
29/05/2002,15.2,11.4,18.9,1003.8,1003.6,1004.1,1009.7,1009.5,1010.0,-1.0,0.0,-1.0,-1.0
30/05/2002,11.5,9.2,16.2,1006.9,1004.9,1008.5,1013.0,1011.0,1014.5,-1.0,0.0,-1.0,-1.0
31/05/2002,10.7,8.7,13.2,1011.0,1008.6,1013.4,1017.1,1014.7,1019.5,-1.0,0.0,-1.0,-1.0
01/06/2002,12.6,7.7,16.0,1018.4,1017.9,1019.2,1024.5,1023.9,1025.2,-1.0,0.0,-1.0,-1.0
02/06/2002,13.8,10.8,17.2,1016.4,1015.2,1017.1,1022.5,1021.3,1023.2,-1.0,0.0,-1.0,-1.0
03/06/2002,16.4,7.7,22.2,1007.8,1004.8,1010.3,1013.8,1010.7,1016.3,-1.0,0.0,-1.0,-1.0
04/06/2002,16.4,14.7,20.2,1003.3,1001.8,1004.5,1009.2,1007.7,1010.4,-1.0,0.0,-1.0,-1.0
05/06/2002,19.1,12.2,25.2,1006.9,1006.7,1007.1,1012.8,1012.7,1012.9,-1.0,0.0,-1.0,-1.0
06/06/2002,21.1,14.7,26.1,1009.5,1009.4,1009.6,1015.4,1015.2,1015.5,-1.0,0.0,-1.0,-1.0
07/06/2002,21.2,14.9,25.5,1007.8,1005.9,1009.4,1013.6,1011.7,1015.2,-1.0,0.0,-1.0,-1.0
08/06/2002,18.5,12.6,23.6,1006.5,1005.5,1007.0,1012.3,1011.3,1013.0,-1.0,0.0,-1.0,-1.0
09/06/2002,18.3,12.3,25.9,1003.2,1002.3,1004.8,1009.0,1008.2,1010.7,-1.0,0.0,-1.0,-1.0
10/06/2002,17.0,11.5,23.2,1000.0,999.4,1001.1,1005.9,1005.3,1007.0,-1.0,0.0,-1.0,-1.0
11/06/2002,11.8,11.1,17.1,1000.6,1000.4,1000.8,1006.6,1006.5,1006.9,-1.0,0.0,-1.0,-1.0
12/06/2002,12.3,10.3,16.1,1001.8,1001.6,1002.2,1007.8,1007.5,1008.3,-1.0,0.0,-1.0,-1.0
13/06/2002,11.3,9.6,16.0,1000.1,999.9,1000.3,1006.1,1005.9,1006.4,-1.0,0.0,-1.0,-1.0
14/06/2002,13.5,9.5,16.6,1003.5,1002.5,1004.1,1009.5,1008.5,1010.0,-1.0,0.0,-1.0,-1.0
15/06/2002,12.0,10.7,15.3,996.0,994.3,997.0,1002.0,1000.2,1003.0,-1.0,0.0,-1.0,-1.0
16/06/2002,13.8,11.7,16.9,1004.0,1002.1,1005.1,1009.9,1008.1,1011.1,-1.0,0.0,-1.0,-1.0
17/06/2002,14.0,12.7,16.0,1002.8,1001.0,1003.8,1008.8,1007.0,1009.8,-1.0,0.0,-1.0,-1.0
18/06/2002,14.4,13.0,16.2,1003.8,1003.2,1004.3,1009.8,1009.2,1010.3,-1.0,0.0,-1.0,-1.0
19/06/2002,13.1,12.3,15.0,1008.0,1005.0,1010.7,1014.0,1011.0,1016.8,-1.0,0.0,-1.0,-1.0
20/06/2002,14.1,11.4,17.0,1013.4,1012.5,1014.5,1019.5,1018.6,1020.5,-1.0,0.0,-1.0,-1.0
21/06/2002,12.8,7.9,16.8,1010.3,1009.4,1010.8,1016.3,1015.4,1016.8,-1.0,0.0,-1.0,-1.0
22/06/2002,13.1,11.2,16.8,1004.6,1001.3,1007.0,1010.6,1007.3,1013.0,-1.0,0.0,-1.0,-1.0
23/06/2002,12.0,10.0,15.0,997.7,995.0,1000.6,1003.7,1001.0,1006.6,-1.0,0.0,-1.0,-1.0
24/06/2002,12.6,10.1,15.4,1009.8,1008.2,1011.0,1015.8,1014.3,1017.1,-1.0,0.0,-1.0,-1.0
25/06/2002,11.5,10.6,13.8,1008.5,1007.5,1009.4,1014.6,1013.5,1015.5,-1.0,0.0,-1.0,-1.0
26/06/2002,11.4,10.2,13.3,1000.7,998.0,1004.7,1006.7,1004.0,1010.8,-1.0,0.0,-1.0,-1.0
27/06/2002,11.2,8.5,14.9,995.5,995.3,995.8,1001.5,1001.3,1001.8,-1.0,0.0,-1.0,-1.0
28/06/2002,13.3,11.2,16.0,998.8,997.0,1000.5,1004.8,1003.0,1006.5,-1.0,0.0,-1.0,-1.0
29/06/2002,11.6,10.0,14.8,1002.3,1001.4,1003.0,1008.4,1007.5,1009.1,-1.0,0.0,-1.0,-1.0
30/06/2002,13.1,8.0,17.4,996.2,994.1,997.9,1002.1,1000.0,1003.9,-1.0,0.0,-1.0,-1.0
01/07/2002,13.2,10.7,16.0,988.5,987.3,989.4,994.4,993.2,995.3,-1.0,0.0,-1.0,-1.0
02/07/2002,11.5,11.0,14.5,982.5,981.2,985.0,988.5,987.1,991.0,-1.0,0.0,-1.0,-1.0
03/07/2002,12.6,10.7,15.4,991.8,987.8,995.5,997.7,993.8,1001.4,-1.0,0.0,-1.0,-1.0
04/07/2002,12.5,7.4,16.6,1000.4,999.2,1001.9,1006.4,1005.2,1007.9,-1.0,0.0,-1.0,-1.0
05/07/2002,12.3,9.6,16.0,1002.5,1001.6,1003.5,1008.5,1007.7,1009.5,-1.0,0.0,-1.0,-1.0
06/07/2002,11.6,8.5,14.9,1004.1,1003.2,1005.0,1010.1,1009.3,1011.0,-1.0,0.0,-1.0,-1.0
07/07/2002,11.9,10.5,14.4,1002.3,1002.0,1002.7,1008.3,1008.0,1008.7,-1.0,0.0,-1.0,-1.0
08/07/2002,12.9,11.1,15.7,999.6,996.9,1002.1,1005.6,1002.9,1008.1,-1.0,0.0,-1.0,-1.0
09/07/2002,14.2,13.2,15.2,1001.3,1000.1,1002.2,1007.3,1006.1,1008.2,-1.0,0.0,-1.0,-1.0
10/07/2002,15.6,14.7,19.3,1000.5,998.1,1002.7,1006.4,1004.0,1008.6,-1.0,0.0,-1.0,-1.0
11/07/2002,13.6,12.0,15.8,999.3,990.6,1005.4,1005.3,996.5,1011.4,-1.0,0.0,-1.0,-1.0
12/07/2002,13.3,10.8,16.8,1012.5,1010.3,1014.6,1018.5,1016.4,1020.6,-1.0,0.0,-1.0,-1.0
13/07/2002,14.3,9.1,18.9,1018.5,1017.1,1019.7,1024.6,1023.2,1025.7,-1.0,0.0,-1.0,-1.0
14/07/2002,15.4,12.6,19.1,1020.0,1019.7,1020.3,1026.1,1025.8,1026.3,-1.0,0.0,-1.0,-1.0
15/07/2002,16.6,14.7,18.8,1017.5,1016.4,1018.5,1023.5,1022.4,1024.5,-1.0,0.0,-1.0,-1.0
16/07/2002,15.4,14.0,18.0,1013.8,1013.3,1014.1,1019.8,1019.3,1020.1,-1.0,0.0,-1.0,-1.0
17/07/2002,13.7,11.9,16.1,1012.5,1012.4,1012.5,1018.5,1018.5,1018.6,-1.0,0.0,-1.0,-1.0
18/07/2002,14.2,10.9,17.8,1011.0,1010.7,1011.5,1017.1,1016.8,1017.6,-1.0,0.0,-1.0,-1.0
19/07/2002,15.6,13.1,19.0,1009.1,1007.8,1010.3,1015.1,1013.8,1016.4,-1.0,0.0,-1.0,-1.0
20/07/2002,17.1,14.1,20.4,1006.3,1005.7,1006.7,1012.2,1011.6,1012.7,-1.0,0.0,-1.0,-1.0
21/07/2002,16.8,12.8,22.8,1002.3,1001.2,1003.5,1008.3,1007.1,1009.5,-1.0,0.0,-1.0,-1.0
22/07/2002,13.3,12.6,17.8,1000.3,1000.0,1000.5,1006.3,1006.0,1006.5,-1.0,0.0,-1.0,-1.0
23/07/2002,12.0,8.7,13.8,995.5,995.0,996.2,1001.5,1001.0,1002.2,-1.0,0.0,-1.0,-1.0
24/07/2002,12.4,11.6,14.2,997.6,996.2,999.1,1003.6,1002.2,1005.1,-1.0,0.0,-1.0,-1.0
25/07/2002,13.2,10.0,16.7,999.9,999.5,1000.4,1005.9,1005.5,1006.3,-1.0,0.0,-1.0,-1.0
26/07/2002,13.6,12.0,15.9,1001.0,996.4,1005.4,1007.0,1002.4,1011.4,-1.0,0.0,-1.0,-1.0
27/07/2002,13.4,11.4,15.5,1010.2,1009.9,1010.5,1016.2,1015.9,1016.6,-1.0,0.0,-1.0,-1.0
28/07/2002,16.6,13.9,21.1,1010.2,1009.6,1011.5,1016.2,1015.5,1017.5,-1.0,0.0,-1.0,-1.0
29/07/2002,16.0,14.8,18.9,1017.1,1016.4,1018.2,1023.1,1022.4,1024.2,-1.0,0.0,-1.0,-1.0
30/07/2002,20.2,15.1,26.1,1012.4,1010.4,1013.9,1018.2,1016.2,1019.8,-1.0,0.0,-1.0,-1.0
31/07/2002,22.2,17.2,26.7,1009.8,1009.4,1010.3,1015.6,1015.2,1016.1,-1.0,0.0,-1.0,-1.0
01/08/2002,22.0,14.9,26.5,1008.0,1006.7,1009.0,1013.8,1012.5,1014.9,-1.0,0.0,-1.0,-1.0
02/08/2002,24.2,18.9,28.3,1008.6,1008.3,1009.0,1014.4,1014.1,1014.8,-1.0,0.0,-1.0,-1.0
03/08/2002,21.2,18.2,26.1,1010.6,1009.7,1011.3,1016.4,1015.6,1017.2,-1.0,0.0,-1.0,-1.0
04/08/2002,19.8,16.0,24.0,1010.1,1009.7,1010.4,1016.0,1015.5,1016.3,-1.0,0.0,-1.0,-1.0
05/08/2002,19.5,15.4,23.3,1012.1,1011.8,1012.7,1018.0,1017.7,1018.5,-1.0,0.0,-1.0,-1.0
06/08/2002,20.2,15.4,24.4,1012.8,1012.3,1013.1,1018.6,1018.1,1019.1,-1.0,0.0,-1.0,-1.0
07/08/2002,20.1,13.9,24.4,1011.3,1010.4,1012.1,1017.1,1016.2,1018.0,-1.0,0.0,-1.0,-1.0
08/08/2002,18.7,14.1,22.4,1007.1,1005.8,1008.2,1013.0,1011.7,1014.2,-1.0,0.0,-1.0,-1.0
09/08/2002,18.1,15.0,21.4,1003.3,1002.7,1003.6,1009.2,1008.6,1009.5,-1.0,0.0,-1.0,-1.0
10/08/2002,18.6,14.6,22.4,1002.7,1002.3,1003.3,1008.6,1008.2,1009.1,-1.0,0.0,-1.0,-1.0
11/08/2002,17.1,15.1,20.5,999.2,998.1,999.9,1005.0,1003.9,1005.8,-1.0,0.0,-1.0,-1.0
12/08/2002,17.3,15.8,20.7,999.6,997.6,1001.3,1005.5,1003.5,1007.2,-1.0,0.0,-1.0,-1.0
13/08/2002,16.6,14.9,19.4,1006.0,1005.4,1006.4,1012.0,1011.4,1012.4,-1.0,0.0,-1.0,-1.0
14/08/2002,17.1,14.2,20.7,1009.5,1008.4,1010.2,1015.4,1014.4,1016.1,-1.0,0.0,-1.0,-1.0
15/08/2002,19.0,14.7,23.6,1009.5,1009.3,1009.8,1015.4,1015.2,1015.8,-1.0,0.0,-1.0,-1.0
16/08/2002,17.8,14.6,21.1,1014.7,1014.2,1015.1,1020.6,1020.2,1021.0,-1.0,0.0,-1.0,-1.0
17/08/2002,20.1,14.3,24.7,1012.7,1012.0,1013.2,1018.6,1017.8,1019.0,-1.0,0.0,-1.0,-1.0
18/08/2002,22.7,16.7,27.5,1011.7,1011.5,1011.9,1017.5,1017.3,1017.7,-1.0,0.0,-1.0,-1.0
19/08/2002,20.9,15.8,27.9,1010.2,1009.7,1010.7,1016.1,1015.5,1016.6,-1.0,0.0,-1.0,-1.0
20/08/2002,19.7,17.6,22.7,1009.6,1008.4,1010.4,1015.5,1014.3,1016.3,-1.0,0.0,-1.0,-1.0
21/08/2002,17.2,16.1,21.3,1010.8,1009.9,1011.3,1016.8,1015.9,1017.3,-1.0,0.0,-1.0,-1.0
22/08/2002,19.3,13.4,26.0,1013.4,1013.1,1013.6,1019.3,1019.2,1019.5,-1.0,0.0,-1.0,-1.0
23/08/2002,20.9,16.5,25.5,1014.8,1014.6,1015.0,1020.7,1020.6,1020.9,-1.0,0.0,-1.0,-1.0
24/08/2002,19.5,15.1,25.0,1015.9,1015.6,1016.3,1021.9,1021.6,1022.3,-1.0,0.0,-1.0,-1.0
25/08/2002,18.3,16.8,21.0,1017.9,1017.2,1018.5,1023.9,1023.2,1024.5,-1.0,0.0,-1.0,-1.0
26/08/2002,16.3,13.8,19.9,1018.7,1017.5,1019.6,1024.8,1023.5,1025.7,-1.0,0.0,-1.0,-1.0
27/08/2002,15.1,12.1,19.3,1012.7,1011.7,1013.6,1018.7,1017.7,1019.6,-1.0,0.0,-1.0,-1.0
28/08/2002,13.7,10.9,17.0,1010.4,1009.6,1010.9,1016.5,1015.6,1017.0,-1.0,0.0,-1.0,-1.0
29/08/2002,15.7,14.2,17.1,1003.2,1002.4,1004.3,1009.2,1008.4,1010.3,-1.0,0.0,-1.0,-1.0
30/08/2002,14.1,12.5,16.2,1003.4,1001.7,1004.5,1009.3,1007.6,1010.4,-1.0,0.0,-1.0,-1.0
31/08/2002,12.3,11.3,14.6,1002.3,996.3,1006.9,1008.3,1002.3,1013.0,-1.0,0.0,-1.0,-1.0
01/09/2002,12.1,9.5,14.5,1020.2,1017.4,1021.7,1026.4,1023.6,1027.9,-1.0,0.0,-1.0,-1.0
02/09/2002,14.6,12.5,16.3,1020.0,1019.4,1020.7,1026.1,1025.5,1026.8,-1.0,0.0,-1.0,-1.0
03/09/2002,16.0,14.1,18.7,1019.5,1017.1,1021.1,1025.5,1023.1,1027.2,-1.0,0.0,-1.0,-1.0
04/09/2002,15.3,12.3,19.6,1007.9,1003.7,1011.9,1013.9,1009.7,1017.9,-1.0,0.0,-1.0,-1.0
05/09/2002,14.0,13.1,17.0,998.2,998.1,998.2,1004.1,1004.0,1004.2,-1.0,0.0,-1.0,-1.0
06/09/2002,13.1,10.9,15.5,999.7,998.7,1000.6,1005.7,1004.7,1006.6,-1.0,0.0,-1.0,-1.0
07/09/2002,12.6,10.6,14.9,999.6,996.7,1002.7,1005.6,1002.7,1008.7,-1.0,0.0,-1.0,-1.0
08/09/2002,14.8,9.7,20.7,1008.8,1004.8,1012.7,1014.7,1010.8,1018.7,-1.0,0.0,-1.0,-1.0
09/09/2002,18.6,13.7,23.7,1017.3,1016.7,1017.8,1023.2,1022.6,1023.7,-1.0,0.0,-1.0,-1.0
10/09/2002,18.0,12.5,23.8,1017.4,1016.6,1018.0,1023.4,1022.7,1024.0,-1.0,0.0,-1.0,-1.0
11/09/2002,17.8,12.9,22.6,1025.5,1023.9,1026.9,1031.5,1029.9,1032.9,-1.0,0.0,-1.0,-1.0
12/09/2002,15.0,10.6,19.9,1026.8,1026.0,1027.4,1032.9,1032.1,1033.6,-1.0,0.0,-1.0,-1.0
13/09/2002,15.0,13.8,17.0,1023.3,1021.4,1024.8,1029.3,1027.5,1030.9,-1.0,0.0,-1.0,-1.0
14/09/2002,13.4,11.0,16.8,1018.3,1017.1,1019.1,1024.4,1023.2,1025.3,-1.0,0.0,-1.0,-1.0
15/09/2002,11.7,6.3,15.8,1016.7,1015.4,1017.5,1022.8,1021.5,1023.7,-1.0,0.0,-1.0,-1.0
16/09/2002,13.1,11.7,14.2,1010.8,1009.8,1011.8,1016.9,1015.9,1017.9,-1.0,0.0,-1.0,-1.0
17/09/2002,11.2,10.7,14.2,1007.5,1007.4,1007.5,1013.5,1013.5,1013.5,-1.0,0.0,-1.0,-1.0
18/09/2002,11.0,9.6,13.5,1009.6,1008.8,1010.1,1015.7,1014.9,1016.2,-1.0,0.0,-1.0,-1.0
19/09/2002,10.7,8.5,12.6,1007.5,1006.5,1008.5,1013.6,1012.5,1014.7,-1.0,0.0,-1.0,-1.0
20/09/2002,10.8,8.3,13.6,1008.9,1007.1,1010.4,1015.1,1013.3,1016.5,-1.0,0.0,-1.0,-1.0
21/09/2002,10.4,8.4,13.4,1009.1,1008.1,1009.6,1015.1,1014.2,1015.6,-1.0,0.0,-1.0,-1.0
22/09/2002,10.6,7.1,15.2,1012.8,1010.2,1014.7,1018.9,1016.4,1020.8,-1.0,0.0,-1.0,-1.0
23/09/2002,8.8,4.2,12.7,1018.4,1018.0,1019.0,1024.6,1024.2,1025.1,-1.0,0.0,-1.0,-1.0
24/09/2002,10.4,8.4,12.2,1014.4,1012.5,1015.9,1020.6,1018.6,1022.1,-1.0,0.0,-1.0,-1.0
25/09/2002,10.0,9.5,11.6,1005.8,1004.0,1007.3,1011.9,1010.1,1013.5,-1.0,0.0,-1.0,-1.0
26/09/2002,7.5,3.2,12.8,1007.7,1005.4,1010.0,1013.9,1011.7,1016.1,-1.0,0.0,-1.0,-1.0
27/09/2002,10.9,6.1,12.6,1013.3,1011.9,1014.6,1019.4,1018.1,1020.8,-1.0,0.0,-1.0,-1.0
28/09/2002,12.7,10.0,14.0,1015.6,1015.2,1016.1,1021.7,1021.3,1022.2,-1.0,0.0,-1.0,-1.0
29/09/2002,13.1,11.8,14.0,1014.9,1014.4,1015.7,1021.0,1020.5,1021.8,-1.0,0.0,-1.0,-1.0
30/09/2002,12.9,11.8,13.9,1012.4,1012.1,1012.6,1018.4,1018.1,1018.6,-1.0,0.0,-1.0,-1.0
01/10/2002,13.1,12.2,15.0,1015.2,1014.1,1016.0,1021.3,1020.2,1022.1,-1.0,0.0,-1.0,-1.0
02/10/2002,13.3,12.2,15.2,1015.8,1014.5,1016.6,1021.9,1020.6,1022.7,-1.0,0.0,-1.0,-1.0
03/10/2002,10.8,8.6,13.2,1008.7,1006.6,1010.6,1014.7,1012.6,1016.7,-1.0,0.0,-1.0,-1.0
04/10/2002,10.5,9.6,13.0,1012.0,1011.0,1012.7,1018.0,1017.1,1018.7,-1.0,0.0,-1.0,-1.0
05/10/2002,10.5,6.5,14.1,1008.1,1006.4,1010.6,1014.2,1012.5,1016.7,-1.0,0.0,-1.0,-1.0
06/10/2002,7.8,4.2,11.7,1012.5,1011.7,1013.0,1018.7,1017.9,1019.2,-1.0,0.0,-1.0,-1.0
07/10/2002,6.9,4.6,9.0,1016.7,1016.3,1017.0,1022.9,1022.5,1023.2,-1.0,0.0,-1.0,-1.0
08/10/2002,4.6,2.9,7.4,1016.8,1016.4,1017.4,1023.2,1022.8,1023.9,-1.0,0.0,-1.0,-1.0
09/10/2002,4.8,0.9,9.2,1018.4,1018.2,1018.6,1024.7,1024.6,1024.8,-1.0,0.0,-1.0,-1.0
10/10/2002,4.3,0.4,8.8,1021.4,1020.8,1021.9,1027.7,1027.2,1028.1,-1.0,0.0,-1.0,-1.0
11/10/2002,4.7,-0.2,9.1,1023.2,1022.3,1023.8,1029.5,1028.6,1030.2,-1.0,0.0,-1.0,-1.0
12/10/2002,4.6,-0.5,8.5,1021.8,1021.3,1022.2,1028.1,1027.6,1028.6,-1.0,0.0,-1.0,-1.0
13/10/2002,4.9,2.5,8.7,1020.0,1019.2,1020.5,1026.3,1025.5,1026.9,-1.0,0.0,-1.0,-1.0
14/10/2002,5.1,0.8,8.7,1014.7,1013.3,1016.2,1020.9,1019.5,1022.5,-1.0,0.0,-1.0,-1.0
15/10/2002,4.5,1.5,6.8,1008.9,1007.3,1010.3,1015.1,1013.5,1016.6,-1.0,0.0,-1.0,-1.0
16/10/2002,3.5,-1.4,7.6,1000.6,997.8,1002.9,1006.8,1003.9,1009.2,-1.0,0.0,-1.0,-1.0
17/10/2002,3.1,-1.3,8.0,994.2,993.8,995.0,1000.4,999.9,1001.2,-1.0,0.0,-1.0,-1.0
18/10/2002,1.9,-1.6,6.7,999.6,998.1,1001.6,1005.7,1004.1,1007.9,-1.0,0.0,-1.0,-1.0
19/10/2002,0.4,-3.1,2.6,1001.8,1001.4,1002.2,1008.1,1007.7,1008.5,-1.0,0.0,-1.0,1.0
20/10/2002,1.0,-0.6,2.8,1005.3,1004.5,1006.0,1011.5,1010.8,1012.2,-1.0,0.0,-1.0,1.0
21/10/2002,2.1,0.4,4.2,1000.6,998.9,1002.2,1006.7,1005.1,1008.2,-1.0,0.0,-1.0,1.0
22/10/2002,2.4,0.2,5.2,990.6,985.8,994.3,996.7,991.9,1000.5,-1.0,0.0,-1.0,-1.0
23/10/2002,7.5,1.9,10.2,965.6,964.4,967.5,971.5,970.2,973.5,-1.0,0.0,-1.0,-1.0
24/10/2002,4.8,2.9,9.4,983.5,981.7,984.4,989.5,987.7,990.5,-1.0,0.0,-1.0,-1.0
25/10/2002,5.5,3.1,7.8,976.0,967.0,983.1,982.0,972.9,989.2,-1.0,0.0,-1.0,1.0
26/10/2002,6.2,4.6,9.3,979.6,972.5,986.9,985.6,978.5,992.9,-1.0,0.0,-1.0,-1.0
27/10/2002,4.5,3.7,7.7,985.2,982.4,987.6,991.2,988.4,993.7,-1.0,0.0,-1.0,0.0
28/10/2002,4.5,1.7,6.0,1001.8,996.1,1006.3,1008.0,1002.2,1012.5,-1.0,0.0,-1.0,-1.0
29/10/2002,4.6,1.9,7.0,1004.5,1004.2,1004.8,1010.7,1010.4,1011.0,-1.0,0.0,-1.0,0.0
30/10/2002,4.3,1.9,6.5,1006.6,1005.9,1007.8,1012.8,1012.1,1014.0,-1.0,0.0,-1.0,1.0
31/10/2002,6.5,4.6,8.4,1004.4,1002.9,1005.7,1010.6,1009.0,1011.9,-1.0,0.0,-1.0,0.0
01/11/2002,3.2,0.1,6.8,1009.4,1009.1,1009.8,1015.6,1015.4,1016.0,-1.0,0.0,-1.0,0.0
02/11/2002,1.7,-1.4,6.4,1014.2,1013.0,1015.5,1020.6,1019.4,1021.8,-1.0,0.0,-1.0,-1.0
03/11/2002,3.0,-2.6,6.2,1004.7,1003.7,1005.6,1010.9,1009.9,1011.9,-1.0,0.0,-1.0,-1.0
04/11/2002,4.0,0.6,6.1,1012.7,1009.7,1015.0,1019.0,1016.0,1021.3,-1.0,0.0,-1.0,-1.0
05/11/2002,5.0,3.0,5.9,1014.1,1013.7,1014.5,1020.4,1019.9,1020.8,-1.0,0.0,-1.0,-1.0
06/11/2002,8.1,5.4,9.6,996.2,993.1,1000.4,1002.2,999.2,1006.4,-1.0,0.0,-1.0,-1.0
07/11/2002,5.7,3.7,8.0,997.9,996.0,999.4,1004.0,1002.2,1005.6,-1.0,0.0,-1.0,-1.0
08/11/2002,3.1,0.6,6.2,995.2,993.5,996.9,1001.4,999.7,1003.1,-1.0,0.0,-1.0,-1.0
09/11/2002,1.7,-1.1,4.9,998.4,994.8,1001.8,1004.6,1001.1,1008.0,-1.0,0.0,-1.0,-1.0
10/11/2002,2.1,-1.7,3.8,1001.7,999.4,1003.4,1008.0,1005.6,1009.7,-1.0,0.0,-1.0,-1.0
11/11/2002,1.1,-0.3,2.1,996.5,995.5,997.0,1002.7,1001.7,1003.2,-1.0,0.0,-1.0,-1.0
12/11/2002,2.0,-0.6,3.9,991.7,990.2,992.8,997.9,996.4,999.0,-1.0,0.0,-1.0,1.0
13/11/2002,1.4,-0.2,4.3,985.8,984.2,987.3,992.0,990.4,993.5,-1.0,0.0,-1.0,1.0
14/11/2002,-1.1,-4.6,1.6,988.0,987.1,988.5,994.2,993.3,994.7,-1.0,0.0,-1.0,-1.0
15/11/2002,3.5,-0.9,5.1,988.7,986.4,991.0,994.8,992.6,997.1,-1.0,0.0,-1.0,1.0
16/11/2002,6.1,4.7,6.6,996.4,994.5,997.8,1002.5,1000.6,1003.9,-1.0,0.0,-1.0,-1.0
17/11/2002,3.8,2.0,6.6,998.1,996.9,999.6,1004.3,1003.1,1005.8,-1.0,0.0,-1.0,-1.0
18/11/2002,-1.9,-3.1,2.2,1006.4,1003.2,1009.4,1012.7,1009.5,1015.8,-1.0,0.0,-1.0,-1.0
19/11/2002,-1.9,-4.9,1.6,1014.4,1013.2,1015.0,1020.8,1019.6,1021.5,-1.0,0.0,-1.0,-1.0
